State,Year,Month,Unemployment Rate,School closing,Workplace closing,Cancel public event,Restriction on gathering,Close public transport,State at home requirement,Restrictions on internal movement,International travel control
Louisiana,2022,10,3.6,0.0,0.0,0.0,0.0,0.0,1.0,0.5806451612903226,1.0
Louisiana,2022,11,3.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Louisiana,2022,12,3.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Maine,2019,01,3.1,0,0,0,0,0,0,0,0
Maine,2019,02,3,0,0,0,0,0,0,0,0
Maine,2019,03,2.9,0,0,0,0,0,0,0,0
Maine,2019,04,2.8,0,0,0,0,0,0,0,0
Maine,2019,05,2.7,0,0,0,0,0,0,0,0
Maine,2019,06,2.7,0,0,0,0,0,0,0,0
Maine,2019,07,2.8,0,0,0,0,0,0,0,0
Maine,2019,08,2.8,0,0,0,0,0,0,0,0
Maine,2019,09,2.9,0,0,0,0,0,0,0,0
Maine,2019,10,3,0,0,0,0,0,0,0,0
Maine,2019,11,3.1,0,0,0,0,0,0,0,0
Maine,2019,12,3.1,0,0,0,0,0,0,0,0
Maine,2020,01,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613
Maine,2020,02,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.310344827586207
Maine,2020,03,3.2,1.3870967741935485,1.064516129032258,1.1935483870967742,2.193548387096774,0.45161290322580644,0.45161290322580644,0.5161290322580645,3.0
Maine,2020,04,9.3,3.0,3.0,2.0,4.0,2.0,2.0,1.9333333333333333,3.0
Maine,2020,05,9.5,3.0,2.0,2.0,3.967741935483871,2.0,1.967741935483871,2.0,3.0
Maine,2020,06,6.6,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0
Maine,2020,07,6.3,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0
Maine,2020,08,4.2,2.935483870967742,2.0,2.0,3.0,2.0,1.0,2.0,3.0
Maine,2020,09,4,1.4333333333333333,2.0,2.0,3.0,1.0,1.0,2.0,3.0
Maine,2020,10,3.8,1.0,2.0,1.3870967741935485,3.0,1.0,1.0,2.0,3.0
Maine,2020,11,3.9,1.0,1.6333333333333333,1.0,3.0,1.0,1.0,2.0,3.0
Maine,2020,12,4.2,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0
Maine,2021,01,4.4,1.0,1.0,1.0,3.0,0.7419354838709677,1.0,2.0,3.0
Maine,2021,02,4.7,1.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0
Maine,2021,03,4.9,1.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0
Maine,2021,04,5.1,1.0,0.6666666666666666,1.0,3.0,0.0,1.0,2.0,3.0
Maine,2021,05,5,1.0,0.0,1.0,2.5483870967741935,0.0,0.7741935483870968,1.0,3.0
Maine,2021,06,5.1,1.0,0.0,1.0,0.06666666666666667,0.0,0.0,1.0,3.0
Maine,2021,07,4.9,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
Maine,2021,08,4.8,1.0,0.0,0.45161290322580644,0.0,0.0,0.0,1.0,3.0
Maine,2021,09,4.6,1.4666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,3.0
Maine,2021,10,4.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
Maine,2021,11,4.2,1.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,1.7333333333333334
Maine,2021,12,3.9,1.1935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,2.935483870967742
Maine,2022,01,3.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Maine,2022,02,3.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Maine,2022,03,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Maine,2022,04,2.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Maine,2022,05,2.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Maine,2022,06,2.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Maine,2022,07,2.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Maine,2022,08,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.25806451612903225,1.0
Maine,2022,09,2.7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Maine,2022,10,2.8,0.7419354838709677,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Maine,2022,11,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Maine,2022,12,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Maryland,2019,01,3.6,0,0,0,0,0,0,0,0
Maryland,2019,02,3.5,0,0,0,0,0,0,0,0
Maryland,2019,03,3.5,0,0,0,0,0,0,0,0
Maryland,2019,04,3.4,0,0,0,0,0,0,0,0
Maryland,2019,05,3.4,0,0,0,0,0,0,0,0
Maryland,2019,06,3.3,0,0,0,0,0,0,0,0
Maryland,2019,07,3.4,0,0,0,0,0,0,0,0
Maryland,2019,08,3.4,0,0,0,0,0,0,0,0
Maryland,2019,09,3.3,0,0,0,0,0,0,0,0
Maryland,2019,10,3.3,0,0,0,0,0,0,0,0
Maryland,2019,11,3.2,0,0,0,0,0,0,0,0
Maryland,2019,12,3.2,0,0,0,0,0,0,0,0
Maryland,2020,01,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613
Maryland,2020,02,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.310344827586207
Maryland,2020,03,3.4,1.6451612903225807,1.4193548387096775,1.2903225806451613,2.225806451612903,0.45161290322580644,0.12903225806451613,0.5806451612903226,3.0
Maryland,2020,04,9,3.0,3.0,2.0,4.0,1.8333333333333333,2.0,2.0,3.0
Maryland,2020,05,8.8,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0
Maryland,2020,06,8.1,3.0,2.4,2.0,3.933333333333333,1.2333333333333334,1.0,1.0,3.0
Maryland,2020,07,7.8,3.0,1.0,2.0,3.0,0.8387096774193549,1.0,1.0,3.0
Maryland,2020,08,7.1,2.967741935483871,1.0,2.0,3.0,0.0,1.0,1.0,3.0
Maryland,2020,09,7,2.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0
Maryland,2020,10,6.6,1.6774193548387097,1.0,2.0,3.0,0.0,1.0,1.0,3.0
Maryland,2020,11,6.5,2.0,1.7,2.0,3.6333333333333333,0.0,1.0,1.7,3.0
Maryland,2020,12,6.6,2.0,2.0,2.0,3.806451612903226,0.0,1.0,2.0,3.0
Maryland,2021,01,6.3,2.0,2.0,1.8709677419354838,4.0,0.0,1.0,2.0,3.0
Maryland,2021,02,6.2,2.0,1.0,1.0,3.7857142857142856,0.0,1.0,2.0,3.0
Maryland,2021,03,6.1,2.0,1.0,1.0,3.0,0.0,1.0,1.3548387096774193,3.0
Maryland,2021,04,5.9,2.0,1.0,1.0,3.0,0.0,1.0,1.0,3.0
Maryland,2021,05,5.7,2.0,0.0,1.0,1.3548387096774193,0.0,1.0,1.0,3.0
Maryland,2021,06,5.7,2.0,0.0,1.0,0.0,0.0,1.0,0.3,3.0
Maryland,2021,07,5.3,2.0,0.0,1.0,0.0,0.0,0.5806451612903226,0.0,3.0
Maryland,2021,08,5.1,1.3870967741935485,0.0,0.45161290322580644,0.0,0.0,0.0,0.0,3.0
Maryland,2021,09,4.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Maryland,2021,10,4.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Maryland,2021,11,3.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7333333333333334
Maryland,2021,12,3.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.935483870967742
Maryland,2022,01,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Maryland,2022,02,3.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Maryland,2022,03,3.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Maryland,2022,04,3,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Maryland,2022,05,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Maryland,2022,06,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Maryland,2022,07,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Maryland,2022,08,3,0.0,0.0,0.0,0.0,0.0,0.0,0.25806451612903225,1.0
Maryland,2022,09,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Maryland,2022,10,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Maryland,2022,11,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Maryland,2022,12,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Massachusetts,2019,01,3.2,0,0,0,0,0,0,0,0
Massachusetts,2019,02,3.2,0,0,0,0,0,0,0,0
Massachusetts,2019,03,3.1,0,0,0,0,0,0,0,0
Massachusetts,2019,04,3.1,0,0,0,0,0,0,0,0
Massachusetts,2019,05,3,0,0,0,0,0,0,0,0
Massachusetts,2019,06,3,0,0,0,0,0,0,0,0
Massachusetts,2019,07,3,0,0,0,0,0,0,0,0
Massachusetts,2019,08,3,0,0,0,0,0,0,0,0
Massachusetts,2019,09,3,0,0,0,0,0,0,0,0
Massachusetts,2019,10,2.9,0,0,0,0,0,0,0,0
Massachusetts,2019,11,2.9,0,0,0,0,0,0,0,0
Massachusetts,2019,12,2.9,0,0,0,0,0,0,0,0
Massachusetts,2020,01,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613
Massachusetts,2020,02,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.310344827586207
Massachusetts,2020,03,3,1.5806451612903225,1.1290322580645162,1.2258064516129032,1.967741935483871,0.16129032258064516,0.2903225806451613,0.5161290322580645,3.0
Massachusetts,2020,04,17.4,3.0,3.0,2.0,4.0,1.0,1.0,1.0,3.0
Massachusetts,2020,05,14.9,3.0,3.0,2.0,3.5483870967741935,1.0,1.0,1.0,3.0
Massachusetts,2020,06,14.5,3.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0
Massachusetts,2020,07,12.6,3.0,2.0,1.1612903225806452,3.0,1.0,1.0,1.0,3.0
Massachusetts,2020,08,10.4,3.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0
Massachusetts,2020,09,9.7,2.5,2.0,1.0,3.0,1.0,1.0,1.0,3.0
Massachusetts,2020,10,8.5,2.0,2.0,1.0,3.0,1.0,1.0,1.1290322580645162,3.0
Massachusetts,2020,11,7.9,2.0,2.0,1.0,3.8333333333333335,1.0,1.0,2.0,3.0
Massachusetts,2020,12,7.6,2.0,2.0,1.6129032258064515,4.0,1.0,1.0,2.0,3.0
Massachusetts,2021,01,6.9,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0
Massachusetts,2021,02,6.5,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0
Massachusetts,2021,03,6.2,2.0,2.0,1.6774193548387097,4.0,1.0,1.0,1.6774193548387097,3.0
Massachusetts,2021,04,6.1,2.0,2.0,1.0,4.0,1.0,0.03333333333333333,1.0,3.0
Massachusetts,2021,05,5.7,1.5161290322580645,1.8064516129032258,1.0,3.6129032258064515,1.0,0.0,1.0,3.0
Massachusetts,2021,06,5.7,1.0,0.0,1.0,0.0,1.0,0.0,0.3,3.0
Massachusetts,2021,07,5.3,0.6774193548387096,0.0,1.0,0.0,1.0,0.0,0.0,3.0
Massachusetts,2021,08,5.1,1.0,0.0,0.45161290322580644,0.0,1.0,0.0,0.0,3.0
Massachusetts,2021,09,4.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
Massachusetts,2021,10,4.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
Massachusetts,2021,11,4.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7333333333333334
Massachusetts,2021,12,3.9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.935483870967742
Massachusetts,2022,01,3.9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Massachusetts,2022,02,3.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Massachusetts,2022,03,3.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Massachusetts,2022,04,3.6,0.8333333333333334,0.0,0.0,0.0,0.36666666666666664,0.0,0.0,1.0
Massachusetts,2022,05,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Massachusetts,2022,06,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Massachusetts,2022,07,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Massachusetts,2022,08,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.25806451612903225,1.0
Massachusetts,2022,09,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Massachusetts,2022,10,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Massachusetts,2022,11,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Massachusetts,2022,12,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Michigan,2019,01,4.2,0,0,0,0,0,0,0,0
Michigan,2019,02,4.2,0,0,0,0,0,0,0,0
Michigan,2019,03,4.2,0,0,0,0,0,0,0,0
Michigan,2019,04,4.2,0,0,0,0,0,0,0,0
Michigan,2019,05,4.1,0,0,0,0,0,0,0,0
Michigan,2019,06,4.1,0,0,0,0,0,0,0,0
Michigan,2019,07,4.1,0,0,0,0,0,0,0,0
Michigan,2019,08,4.1,0,0,0,0,0,0,0,0
Michigan,2019,09,4,0,0,0,0,0,0,0,0
Michigan,2019,10,3.9,0,0,0,0,0,0,0,0
Michigan,2019,11,3.8,0,0,0,0,0,0,0,0
Michigan,2019,12,3.7,0,0,0,0,0,0,0,0
Michigan,2020,01,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613
Michigan,2020,02,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.310344827586207
Michigan,2020,03,3.7,1.6451612903225807,1.3870967741935485,1.1935483870967742,1.967741935483871,0.4838709677419355,0.9354838709677419,0.7741935483870968,3.0
Michigan,2020,04,22.6,3.0,2.7666666666666666,2.0,4.0,1.0,2.0,2.0,3.0
Michigan,2020,05,19.2,3.0,2.0,2.0,4.0,1.0,1.6451612903225807,2.0,3.0
Michigan,2020,06,14.5,3.0,1.1333333333333333,1.1333333333333333,3.1333333333333333,1.0,1.0,1.0,3.0
Michigan,2020,07,12.5,3.0,2.0,1.0,3.032258064516129,1.0,1.0,1.0,3.0
Michigan,2020,08,10,2.967741935483871,2.0,1.935483870967742,4.0,1.0,1.0,1.0,3.0
Michigan,2020,09,8.9,2.0,1.8,1.8,4.0,1.0,1.0,1.0,3.0
Michigan,2020,10,7.7,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0
Michigan,2020,11,7.1,2.0,1.4333333333333333,1.4333333333333333,4.0,1.0,1.0,1.0,3.0
Michigan,2020,12,7,2.0,2.0,1.6451612903225807,4.0,1.0,1.0,1.0,3.0
Michigan,2021,01,6.5,2.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0
Michigan,2021,02,6.3,2.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0
Michigan,2021,03,6.2,2.0,2.0,1.0,3.5806451612903225,1.0,1.0,1.0,3.0
Michigan,2021,04,6.2,2.0,2.0,1.0,3.0,1.0,0.03333333333333333,1.0,3.0
Michigan,2021,05,6.2,2.0,2.0,1.0,3.0,1.0,0.0,1.0,3.0
Michigan,2021,06,6.2,1.8,0.0,1.0,2.1,0.0,0.0,1.0,3.0
Michigan,2021,07,6,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
Michigan,2021,08,5.8,1.0,0.0,0.45161290322580644,0.0,0.0,0.0,0.7419354838709677,3.0
Michigan,2021,09,5.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Michigan,2021,10,5.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Michigan,2021,11,4.8,1.3666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.7333333333333334
Michigan,2021,12,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.935483870967742
Michigan,2022,01,4.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Michigan,2022,02,4.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Michigan,2022,03,4.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Michigan,2022,04,4.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Michigan,2022,05,4,0.4838709677419355,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Michigan,2022,06,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Michigan,2022,07,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Michigan,2022,08,4,0.0,0.0,0.0,0.0,0.0,0.0,0.25806451612903225,1.0
Michigan,2022,09,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Michigan,2022,10,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Michigan,2022,11,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Michigan,2022,12,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Minnesota,2019,01,3.3,0,0,0,0,0,0,0,0
Minnesota,2019,02,3.3,0,0,0,0,0,0,0,0
Minnesota,2019,03,3.3,0,0,0,0,0,0,0,0
Minnesota,2019,04,3.2,0,0,0,0,0,0,0,0
Minnesota,2019,05,3.2,0,0,0,0,0,0,0,0
Minnesota,2019,06,3.2,0,0,0,0,0,0,0,0
Minnesota,2019,07,3.2,0,0,0,0,0,0,0,0
Minnesota,2019,08,3.3,0,0,0,0,0,0,0,0
Minnesota,2019,09,3.3,0,0,0,0,0,0,0,0
Minnesota,2019,10,3.3,0,0,0,0,0,0,0,0
Minnesota,2019,11,3.3,0,0,0,0,0,0,0,0
Minnesota,2019,12,3.4,0,0,0,0,0,0,0,0
Minnesota,2020,01,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613
Minnesota,2020,02,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.310344827586207
Minnesota,2020,03,3.6,1.5161290322580645,1.2580645161290323,1.1612903225806452,1.5483870967741935,0.0,0.7741935483870968,0.7741935483870968,3.0
Minnesota,2020,04,8.9,3.0,3.0,2.0,4.0,0.0,2.0,1.2333333333333334,3.0
Minnesota,2020,05,11.2,3.0,2.096774193548387,2.0,4.0,0.0,1.5483870967741935,1.0,3.0
Minnesota,2020,06,8.9,3.0,1.3,2.0,3.3,0.0,1.0,1.0,3.0
Minnesota,2020,07,7.9,3.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0
Minnesota,2020,08,6.7,3.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0
Minnesota,2020,09,6.1,2.433333333333333,1.0,1.6666666666666667,3.0,0.0,1.0,1.0,3.0
Minnesota,2020,10,5.4,2.0,1.0,1.0,3.0,0.0,1.0,1.0,3.0
Minnesota,2020,11,5,2.0,1.3666666666666667,1.3666666666666667,3.3666666666666667,0.36666666666666664,1.0,1.0,3.0
Minnesota,2020,12,4.8,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0
Minnesota,2021,01,4.4,2.0,1.096774193548387,1.096774193548387,4.0,1.0,1.0,1.0,3.0
Minnesota,2021,02,4.2,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0
Minnesota,2021,03,4.1,2.0,1.0,1.0,3.4516129032258065,1.0,1.0,1.0,3.0
Minnesota,2021,04,4,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0
Minnesota,2021,05,3.9,2.0,0.8709677419354839,1.0,2.6129032258064515,0.8709677419354839,0.8709677419354839,1.0,3.0
Minnesota,2021,06,3.8,2.0,0.0,1.0,0.0,0.0,0.0,0.6,3.0
Minnesota,2021,07,3.7,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
Minnesota,2021,08,3.6,1.5483870967741935,0.0,0.45161290322580644,0.0,0.0,0.0,0.0,3.0
Minnesota,2021,09,3.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Minnesota,2021,10,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Minnesota,2021,11,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7333333333333334
Minnesota,2021,12,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.935483870967742
Minnesota,2022,01,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Minnesota,2022,02,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Minnesota,2022,03,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Minnesota,2022,04,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Minnesota,2022,05,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Minnesota,2022,06,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Minnesota,2022,07,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Minnesota,2022,08,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25806451612903225,1.0
Minnesota,2022,09,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Minnesota,2022,10,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Minnesota,2022,11,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Minnesota,2022,12,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Mississippi,2019,01,5.4,0,0,0,0,0,0,0,0
Mississippi,2019,02,5.4,0,0,0,0,0,0,0,0
Mississippi,2019,03,5.4,0,0,0,0,0,0,0,0
Mississippi,2019,04,5.4,0,0,0,0,0,0,0,0
Mississippi,2019,05,5.4,0,0,0,0,0,0,0,0
Mississippi,2019,06,5.5,0,0,0,0,0,0,0,0
Mississippi,2019,07,5.6,0,0,0,0,0,0,0,0
Mississippi,2019,08,5.7,0,0,0,0,0,0,0,0
Mississippi,2019,09,5.6,0,0,0,0,0,0,0,0
Mississippi,2019,10,5.6,0,0,0,0,0,0,0,0
Mississippi,2019,11,5.5,0,0,0,0,0,0,0,0
Mississippi,2019,12,5.5,0,0,0,0,0,0,0,0
Mississippi,2020,01,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613
Mississippi,2020,02,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.310344827586207
Mississippi,2020,03,5.9,1.4516129032258065,0.6774193548387096,0.8064516129032258,1.032258064516129,0.0,0.0,0.5161290322580645,3.0
Mississippi,2020,04,15.6,3.0,2.533333333333333,2.0,4.0,0.0,1.8666666666666667,1.0,3.0
Mississippi,2020,05,11.2,3.0,2.0,2.0,4.0,0.0,2.0,1.0,3.0
Mississippi,2020,06,9.4,3.0,1.0,1.0,3.0,0.0,1.0,1.0,3.0
Mississippi,2020,07,8.3,3.0,1.0,1.0,3.7096774193548385,0.0,1.0,1.0,3.0
Mississippi,2020,08,7.4,2.7419354838709675,1.0,1.0,4.0,0.0,1.0,1.0,3.0
Mississippi,2020,09,7.1,2.0,1.0,1.0,3.966666666666667,0.0,1.0,1.0,3.0
Mississippi,2020,10,6.8,1.4516129032258065,1.0,1.0,3.3548387096774195,0.0,1.0,1.0,3.0
Mississippi,2020,11,6.7,1.3666666666666667,1.0,1.0,4.0,0.0,1.0,1.0,3.0
Mississippi,2020,12,6.6,2.0,1.0,1.0,4.0,0.0,1.0,1.0,3.0
Mississippi,2021,01,6.5,2.0,1.0,1.0,4.0,0.0,1.0,1.0,3.0
Mississippi,2021,02,6.3,2.0,1.0,1.0,4.0,0.0,1.0,1.0,3.0
Mississippi,2021,03,6.2,2.0,1.0,1.0,0.25806451612903225,0.0,1.0,1.0,3.0
Mississippi,2021,04,6.1,2.0,0.6666666666666666,1.0,0.0,0.0,0.03333333333333333,1.0,3.0
Mississippi,2021,05,5.9,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
Mississippi,2021,06,5.7,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
Mississippi,2021,07,5.5,1.1612903225806452,0.0,1.0,0.0,0.0,0.0,1.0,3.0
Mississippi,2021,08,5.2,1.0,0.0,0.45161290322580644,0.0,0.0,0.0,1.0,3.0
Mississippi,2021,09,4.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
Mississippi,2021,10,4.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
Mississippi,2021,11,4.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7333333333333334
Mississippi,2021,12,4.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.935483870967742
Mississippi,2022,01,4.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Mississippi,2022,02,3.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Mississippi,2022,03,3.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Mississippi,2022,04,3.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Mississippi,2022,05,3.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Mississippi,2022,06,3.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Mississippi,2022,07,3.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Mississippi,2022,08,3.8,1.0,0.0,0.0,0.0,0.0,0.0,0.25806451612903225,1.0
Mississippi,2022,09,3.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Mississippi,2022,10,3.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Mississippi,2022,11,3.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Mississippi,2022,12,3.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Missouri,2019,01,3.3,0,0,0,0,0,0,0,0
Missouri,2019,02,3.3,0,0,0,0,0,0,0,0
Missouri,2019,03,3.2,0,0,0,0,0,0,0,0
Missouri,2019,04,3.2,0,0,0,0,0,0,0,0
Missouri,2019,05,3.1,0,0,0,0,0,0,0,0
Missouri,2019,06,3.1,0,0,0,0,0,0,0,0
Missouri,2019,07,3.1,0,0,0,0,0,0,0,0
Missouri,2019,08,3.2,0,0,0,0,0,0,0,0
Missouri,2019,09,3.3,0,0,0,0,0,0,0,0
Missouri,2019,10,3.4,0,0,0,0,0,0,0,0
Missouri,2019,11,3.4,0,0,0,0,0,0,0,0
Missouri,2019,12,3.4,0,0,0,0,0,0,0,0
Missouri,2020,01,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613
Missouri,2020,02,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.310344827586207
Missouri,2020,03,3.5,1.5806451612903225,0.6129032258064516,1.2258064516129032,2.161290322580645,0.0,0.5806451612903226,0.5161290322580645,3.0
Missouri,2020,04,11.6,3.0,2.6666666666666665,2.0,4.0,0.0,2.0,1.0,3.0
Missouri,2020,05,9.6,3.0,2.096774193548387,2.0,4.0,0.0,1.5806451612903225,1.0,3.0
Missouri,2020,06,8,3.0,1.4666666666666666,1.7,3.7333333333333334,0.0,1.0,1.0,3.0
Missouri,2020,07,7.2,3.0,1.0,1.2903225806451613,0.0967741935483871,0.0,1.0,1.0,3.0
Missouri,2020,08,6.4,2.7419354838709675,1.0,2.0,3.0,0.0,1.0,1.0,3.0
